event_id,station_key,magnitude,raw_diff_w50_3h_off,ram_diff_w50_3h_off,n_windows_w50_3h_off,raw_diff_w145_3h_off,ram_diff_w145_3h_off,n_windows_w145_3h_off,raw_diff_w50_6h_off,ram_diff_w50_6h_off,n_windows_w50_6h_off,raw_diff_w145_6h_off,ram_diff_w145_6h_off,n_windows_w145_6h_off
209836,6G.ATIM,2.0,166.22127168991827,0.2958387723764302,18,177.5142405881929,0.2092129457970274,6,111.82171721181312,0.3327157022199329,18,120.17690660925895,0.21059367496537476,6
209836,6G.KMRM,2.0,152.63373548110522,0.2685285159293278,18,156.4187433720011,0.17692565934682203,6,174.52995677689623,0.43556303614611996,15,170.20074782115648,0.2414187694945368,6
209836,6G.NEVM,2.0,442.50390553857164,0.33665065134318733,18,528.2612321316939,0.25652178691713096,6,102.72177530688084,0.23779743698072106,18,118.76735448033988,0.3198227566276593,6
209836,6G.YNKM,2.0,161.96837586536984,0.3283366442122856,18,168.5824316051343,0.18377401783928168,6,390.5199612276773,0.6834347114489514,18,370.83657047828973,0.2944212153941917,6
209836,KO.EDC,2.0,985.4003114992556,0.2783242469110007,18,962.1448887708274,0.18449805135141217,6,529.6480277116692,0.31892396924120997,18,534.2815093378524,0.19197982961064144,6
209836,KO.KRBG,2.0,189.41592001400383,0.2966235896057947,18,192.89457070721141,0.15818057649802572,6,216.85896939754818,0.22953398951281356,18,224.55739297206162,0.17114133888367966,6
209836,KO.MRMT,2.0,21.441461573876758,0.7314087378135696,18,22.633134997192524,0.46747923535978386,6,66.87670379098219,0.3793435110309394,18,66.34904392444834,0.27849442055467305,6
209836,KO.RKY,2.0,253.4909258871755,0.3022338160127982,18,253.9064894023558,0.18283503394785047,6,287.9826902977826,0.28733741316237654,18,290.59975985090233,0.16919628026848943,6
209848,KO.KULU,2.6,1251.9099232069514,0.37017877848248276,18,1233.4353677227368,0.426736768451148,6,1361.572534652901,0.3782545304198921,18,1308.5866589722368,0.33031589065441924,6
209864,KO.VANB,2.0,237.81111912884086,0.48784719159160633,16,229.0577799536561,0.31176613778005624,6,199.16828771488065,0.6168573751257742,18,200.73440295490343,0.39820758733799916,6
209908,KO.TOKT,2.1,27.877777549597955,0.4174168283297835,18,28.542678084648838,0.23901799459819792,6,27.89315180016702,0.36035322440346557,18,27.965102166794342,0.22000411172440973,6
209915,KO.VANB,2.5,181.86042071190343,0.571684226573123,18,185.15000712729636,0.28779462917238,6,306.4353695077304,0.6842039290663553,18,310.5190497973474,0.49175654445074496,6
209931,KO.VANB,3.1,234.9376276587984,0.5995763808869266,18,239.87274848861134,0.3941445449689323,6,214.93168263402825,0.5649360073096182,18,215.36843999067278,0.313411086280115,6
209956,KO.VANB,2.1,175.4272039989331,0.5534013243641442,17,172.5173814353633,0.34688402591298817,6,236.51123591254918,0.67523106500062,16,239.86418940475733,0.3867926853874268,5
209956,KO.AKDM,2.1,313.6464942590294,0.35806876594176484,18,288.2195978710941,0.2411732349199942,6,84.84782401739002,0.26284736890586874,18,83.2578267146241,0.1492736272771071,6
210002,KO.GEDZ,2.1,2159.285005507003,0.2728763186651661,18,2158.1113180274633,0.1795327819890864,6,1782.2813457278528,0.367274751589567,18,2096.047383689138,0.2576760841574602,6
210024,KO.VANB,2.9,87.27063302919329,0.9492573375847014,18,79.41550715977412,0.5854115927558179,6,102.96254175661157,0.6843897980668936,18,105.59546575682892,0.4193378509616435,6
210036,KO.GEDZ,2.0,2915.3058197034047,0.2725148723601676,18,3062.574969222305,0.20811165714248261,6,997.753849960095,0.3071789707771274,18,1003.3299393144398,0.18277692623968253,6
210038,KO.GEDZ,2.2,1054.5162550231794,0.30327263201233906,18,1037.2115909244912,0.17667114271853823,6,1566.2568660659454,0.24374667291806754,18,1615.8473061348059,0.1374369526202505,6
210042,6G.ATIM,2.6,51.57046829764431,0.473411283098006,18,52.28230277140136,0.2889843774267739,6,60.812546966889435,0.4148443817216703,18,59.53339336342909,0.26337356914547544,6
210042,6G.KNLM,2.6,107.92007093105154,0.5157987326996838,18,106.21905418867276,0.32785557773847274,6,469.9601184142254,0.5327088685743248,18,473.87411623338966,0.36647089793297233,6
210042,6G.NEVM,2.6,112.77799601905184,0.3362365886283828,18,117.15491518399516,0.21791598123879416,6,45.2288067117964,0.3044407405824873,18,44.7178890185758,0.19683134638103775,6
210042,KO.BALB,2.6,88.32367178622128,0.31629240502832767,18,89.62616623616272,0.1996691684955708,6,87.37130558574563,0.3038844489048742,18,87.5559494862497,0.20205685451231084,6
210042,KO.EDC,2.6,525.6218445815747,0.271023749154695,18,532.827086596487,0.16392737023120513,6,479.777319229164,0.25477815395355546,18,476.0436386621165,0.1687479980059059,6
